/root/Desktop/data/IMG/center_2019_12_10_10_14_18_892.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_18_892.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_18_892.jpg,0,0,0,15.95644
/root/Desktop/data/IMG/center_2019_12_10_10_14_18_992.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_18_992.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_18_992.jpg,0,0,0,16.34374
/root/Desktop/data/IMG/center_2019_12_10_10_14_19_085.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_19_085.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_19_085.jpg,0,0,0,15.64757
/root/Desktop/data/IMG/center_2019_12_10_10_14_19_153.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_19_153.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_19_153.jpg,0,0,0,16.0959
/root/Desktop/data/IMG/center_2019_12_10_10_14_19_255.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_19_255.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_19_255.jpg,0,0,0,15.41261
/root/Desktop/data/IMG/center_2019_12_10_10_14_19_328.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_19_328.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_19_328.jpg,0,0,0,15.29042
/root/Desktop/data/IMG/center_2019_12_10_10_14_19_402.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_19_402.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_19_402.jpg,0,0,0,15.72236
/root/Desktop/data/IMG/center_2019_12_10_10_14_19_469.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_19_469.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_19_469.jpg,0,0,0,15.59878
/root/Desktop/data/IMG/center_2019_12_10_10_14_19_566.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_19_566.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_19_566.jpg,0,0,0,14.9264
/root/Desktop/data/IMG/center_2019_12_10_10_14_19_651.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_19_651.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_19_651.jpg,0,0,0,14.80595
/root/Desktop/data/IMG/center_2019_12_10_10_14_19_761.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_19_761.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_19_761.jpg,0,0,0,15.17321
/root/Desktop/data/IMG/center_2019_12_10_10_14_19_829.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_19_829.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_19_829.jpg,0,0,0,15.0536
/root/Desktop/data/IMG/center_2019_12_10_10_14_19_922.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_19_922.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_19_922.jpg,0,0,0,14.93502
/root/Desktop/data/IMG/center_2019_12_10_10_14_20_012.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_20_012.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_20_012.jpg,0,0,0,14.28114
/root/Desktop/data/IMG/center_2019_12_10_10_14_20_112.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_20_112.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_20_112.jpg,0,0.0902245,0,14.65907
/root/Desktop/data/IMG/center_2019_12_10_10_14_20_204.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_20_204.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_20_204.jpg,0,0.3691585,0,14.68069
/root/Desktop/data/IMG/center_2019_12_10_10_14_20_263.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_20_263.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_20_263.jpg,0,0.5765755,0,14.96341
/root/Desktop/data/IMG/center_2019_12_10_10_14_20_331.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_20_331.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_20_331.jpg,-0.03773585,0.7809205,0,15.29525
/root/Desktop/data/IMG/center_2019_12_10_10_14_20_429.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_20_429.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_20_429.jpg,-0.09433963,1,0,16.23202
/root/Desktop/data/IMG/center_2019_12_10_10_14_20_525.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_20_525.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_20_525.jpg,-0.1415094,1,0,17.38388
/root/Desktop/data/IMG/center_2019_12_10_10_14_20_592.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_20_592.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_20_592.jpg,-0.1415094,0.7976112,0,17.77877
/root/Desktop/data/IMG/center_2019_12_10_10_14_20_687.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_20_687.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_20_687.jpg,-0.1415094,0.5127099,0,18.59543
/root/Desktop/data/IMG/center_2019_12_10_10_14_20_780.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_20_780.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_20_780.jpg,0,0.2363679,0,18.50471
/root/Desktop/data/IMG/center_2019_12_10_10_14_20_881.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_20_881.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_20_881.jpg,0,0,0,18.80743
/root/Desktop/data/IMG/center_2019_12_10_10_14_20_979.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_20_979.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_20_979.jpg,0,0,0,18.15024
/root/Desktop/data/IMG/center_2019_12_10_10_14_21_074.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_21_074.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_21_074.jpg,0,0.0903089,0,17.99669
/root/Desktop/data/IMG/center_2019_12_10_10_14_21_165.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_21_165.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_21_165.jpg,0,0.3633027,0,18.56116
/root/Desktop/data/IMG/center_2019_12_10_10_14_21_262.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_21_262.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_21_262.jpg,0,0.6533968,0,18.722
/root/Desktop/data/IMG/center_2019_12_10_10_14_21_334.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_21_334.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_21_334.jpg,-0.009433962,0.8674378,0,19.41777
/root/Desktop/data/IMG/center_2019_12_10_10_14_21_402.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_21_402.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_21_402.jpg,-0.009433962,1,0,20.16992
/root/Desktop/data/IMG/center_2019_12_10_10_14_21_473.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_21_473.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_21_473.jpg,0,1,0,20.66415
/root/Desktop/data/IMG/center_2019_12_10_10_14_21_568.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_21_568.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_21_568.jpg,0,1,0,21.74213
/root/Desktop/data/IMG/center_2019_12_10_10_14_21_659.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_21_659.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_21_659.jpg,0,1,0,22.69223
/root/Desktop/data/IMG/center_2019_12_10_10_14_21_754.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_21_754.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_21_754.jpg,0,1,0,23.48474
/root/Desktop/data/IMG/center_2019_12_10_10_14_21_855.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_21_855.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_21_855.jpg,0,1,0,24.65469
/root/Desktop/data/IMG/center_2019_12_10_10_14_21_923.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_21_923.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_21_923.jpg,0,1,0,25.23325
/root/Desktop/data/IMG/center_2019_12_10_10_14_22_014.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_22_014.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_22_014.jpg,0,1,0,25.99739
/root/Desktop/data/IMG/center_2019_12_10_10_14_22_103.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_22_103.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_22_103.jpg,-0.06603774,0.9090102,0,26.90863
/root/Desktop/data/IMG/center_2019_12_10_10_14_22_199.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_22_199.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_22_199.jpg,-0.1132075,0.620878,0,27.52365
/root/Desktop/data/IMG/center_2019_12_10_10_14_22_295.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_22_295.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_22_295.jpg,-0.1132075,0.3331571,0,27.77995
/root/Desktop/data/IMG/center_2019_12_10_10_14_22_362.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_22_362.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_22_362.jpg,0,0.130543,0,27.75253
/root/Desktop/data/IMG/center_2019_12_10_10_14_22_434.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_22_434.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_22_434.jpg,0,0,0,27.63098
/root/Desktop/data/IMG/center_2019_12_10_10_14_22_532.jpg,/root/Desktop/data/IMG/left_2019_12_10_10_14_22_532.jpg,/root/Desktop/data/IMG/right_2019_12_10_10_14_22_532.jpg,0,0,0,27.34867
